gameId|teamId|pickTurn|championId
4154651598|200|10|350
4154651739|100|1|25
4154651739|100|2|7
4154651739|100|3|119
4154651739|100|4|64
4154651739|100|5|17
4154651739|200|6|99
4154651739|200|7|53
4154651739|200|8|63
4154651739|200|9|-1
4154651739|200|10|421
4154651638|100|1|53
4154651638|100|2|119
4154651638|100|3|11
4154651638|100|4|56
4154651638|100|5|17
4154651638|200|6|53
4154651638|200|7|80
4154651638|200|8|126
4154651638|200|9|350
4154651638|200|10|24
4154651488|100|1|51
4154651488|100|2|254
4154651488|100|3|82
4154651488|100|4|157
4154651488|100|5|53
4154651488|200|6|142
4154651488|200|7|238
4154651488|200|8|53
4154651488|200|9|89
4154651488|200|10|85
4154631572|100|1|202
4154631572|100|2|75
4154631572|100|3|555
4154631572|100|4|103
4154631572|100|5|-1
4154631572|200|6|24
4154631572|200|7|53
4154631572|200|8|82
4154631572|200|9|238
4154631572|200|10|222
4154641525|100|1|266
4154641525|100|2|131
4154641525|100|3|63
4154641525|100|4|11
4154641525|100|5|145
4154641525|200|6|29
4154641525|200|7|84
4154641525|200|8|82
4154641525|200|9|238
4154641525|200|10|11
4154621933|100|1|25
4154621933|100|2|84
4154621933|100|3|24
4154621933|100|4|157
4154621933|100|5|17
4154621933|200|6|103
4154621933|200|7|67
4154621933|200|8|53
4154621933|200|9|555
4154621933|200|10|62
4154621517|100|1|157
4154621517|100|2|77
4154621517|100|3|99
4154621517|100|4|23
4154621517|100|5|51
4154621517|200|6|498
4154621517|200|7|420
4154621517|200|8|99
4154621517|200|9|157
4154621517|200|10|5
4154630957|100|1|517
4154630957|100|2|555
4154630957|100|3|25
4154630957|100|4|63
4154630957|100|5|122
4154630957|200|6|238
4154630957|200|7|24
4154630957|200|8|84
4154630957|200|9|157
4154630957|200|10|119
4154641174|100|1|157
4154641174|100|2|-1
4154641174|100|3|82
4154641174|100|4|555
4154641174|100|5|53
4154641174|200|6|498
4154641174|200|7|25
4154641174|200|8|350
4154641174|200|9|92
4154641174|200|10|154
4154631090|100|1|28
4154631090|100|2|80
4154631090|100|3|350
4154631090|100|4|90
4154631090|100|5|119
4154631090|200|6|202
4154631090|200|7|-1
4154631090|200|8|-1
4154631090|200|9|-1
4154631090|200|10|517
4154650844|100|1|157
4154650844|100|2|122
4154650844|100|3|555
4154650844|100|4|238
4154650844|100|5|67
4154650844|200|6|119
4154650844|200|7|80
4154650844|200|8|238
4154650844|200|9|53
4154650844|200|10|122
4154650854|100|1|75
4154650854|100|2|238
4154650854|100|3|11
4154650854|100|4|12
4154650854|100|5|83
4154650854|200|6|80
4154650854|200|7|30
4154650854|200|8|157
4154650854|200|9|555
4154650854|200|10|412
4154620250|100|1|142
4154620250|100|2|31
4154620250|100|3|555
4154620250|100|4|420
4154620250|100|5|53
4154620250|200|6|37
4154620250|200|7|157
4154620250|200|8|498
4154620250|200|9|75
4154620250|200|10|21
4154650845|100|1|75
4154650845|100|2|222
4154650845|100|3|84
4154650845|100|4|119
4154650845|100|5|25
4154650845|200|6|555
4154650845|200|7|238
4154650845|200|8|119
4154650845|200|9|141
4154650845|200|10|122
4154620216|100|1|21
4154620216|100|2|24
4154620216|100|3|245
4154620216|100|4|1
4154620216|100|5|85
4154620216|200|6|63
4154620216|200|7|122
4154620216|200|8|7
4154620216|200|9|120
4154620216|200|10|53
4154621346|100|1|106
4154621346|100|2|268
4154621346|100|3|266
4154621346|100|4|202
4154621346|100|5|350
4154621346|200|6|350
4154621346|200|7|64
4154621346|200|8|82
4154621346|200|9|122
4154621346|200|10|246
4154620113|100|1|18
4154620113|100|2|238
4154620113|100|3|150
4154620113|100|4|53
4154620113|100|5|122
4154620113|200|6|555
4154620113|200|7|517
4154620113|200|8|202
4154620113|200|9|67
4154620113|200|10|121
4154640747|100|1|238
4154640747|100|2|157
4154640747|100|3|80
4154640747|100|4|22
4154640747|100|5|67
4154640747|200|6|350
4154640747|200|7|25
4154640747|200|8|82
4154640747|200|9|119
4154640747|200|10|157
4154621095|100|1|266
4154621095|100|2|25
4154621095|100|3|555
4154621095|100|4|80
4154621095|100|5|238
4154621095|200|6|141
4154621095|200|7|103
4154621095|200|8|86
4154621095|200|9|238
4154621095|200|10|254
4154619872|100|1|43
4154619872|100|2|55
4154619872|100|3|24
4154619872|100|4|63
4154619872|100|5|84
4154619872|200|6|238
4154619872|200|7|89
4154619872|200|8|32
4154619872|200|9|58
4154619872|200|10|55
4154640748|100|1|122
4154640748|100|2|119
4154640748|100|3|103
4154640748|100|4|11
4154640748|100|5|99
4154640748|200|6|28
4154640748|200|7|555
4154640748|200|8|222
4154640748|200|9|58
4154640748|200|10|238
4154640588|100|1|268
4154640588|100|2|64
4154640588|100|3|119
4154640588|100|4|20
4154640588|100|5|420
4154640588|200|6|24
4154640588|200|7|268
4154640588|200|8|119
4154640588|200|9|23
4154640588|200|10|92
4154620047|100|1|103
4154620047|100|2|67
4154620047|100|3|222
4154620047|100|4|11
4154620047|100|5|82
4154620047|200|6|17
4154620047|200|7|420
4154620047|200|8|99
4154620047|200|9|412
4154620047|200|10|82
4154620888|100|1|11
4154620888|100|2|122
4154620888|100|3|21
4154620888|100|4|103
4154620888|100|5|350
4154620888|200|6|555
4154620888|200|7|121
4154620888|200|8|8
4154620888|200|9|157
4154620888|200|10|89
4154620976|100|1|11
4154620976|100|2|63
4154620976|100|3|238
4154620976|100|4|122
4154620976|100|5|119
4154620976|200|6|23
4154620976|200|7|107
4154620976|200|8|497
4154620976|200|9|142
4154620976|200|10|15
4154620054|100|1|90
4154620054|100|2|17
4154620054|100|3|45
4154620054|100|4|555
4154620054|100|5|11
4154620054|200|6|21
4154620054|200|7|268
4154620054|200|8|25
4154620054|200|9|107
4154620054|200|10|24
4154590392|100|1|119
4154590392|100|2|107
4154590392|100|3|498
4154590392|100|4|133
4154590392|100|5|122
4154590392|200|6|25
4154590392|200|7|53
4154590392|200|8|74
4154590392|200|9|121
4154590392|200|10|238
4154620676|100|1|74
4154620676|100|2|350
4154620676|100|3|238
4154620676|100|4|51
4154620676|100|5|223
4154620676|200|6|412
4154620676|200|7|6
4154620676|200|8|25
4154620676|200|9|157
4154620676|200|10|81
4154600137|100|1|11
4154600137|100|2|157
4154600137|100|3|25
4154600137|100|4|122
4154600137|100|5|420
4154600137|200|6|517
4154600137|200|7|202
4154600137|200|8|11
4154600137|200|9|2
4154600137|200|10|53
4154590194|100|1|24
4154590194|100|2|53
4154590194|100|3|51
4154590194|100|4|107
4154590194|100|5|69
4154590194|200|6|157
4154590194|200|7|141
4154590194|200|8|53
4154590194|200|9|555
4154590194|200|10|23
4154610239|100|1|122
4154610239|100|2|53
4154610239|100|3|28
4154610239|100|4|555
4154610239|100|5|82
4154610239|200|6|119
4154610239|200|7|25
4154610239|200|8|141
4154610239|200|9|127
4154610239|200|10|75
4154620654|100|1|81
4154620654|100|2|75
4154620654|100|3|119
4154620654|100|4|63
4154620654|100|5|268
4154620654|200|6|82
4154620654|200|7|67
4154620654|200|8|11
4154620654|200|9|157
4154620654|200|10|143
4154610165|100|1|119
4154610165|100|2|53
4154610165|100|3|122
4154610165|100|4|103
4154610165|100|5|24
4154610165|200|6|157
4154610165|200|7|64
4154610165|200|8|202
4154610165|200|9|17
4154610165|200|10|53
4154619430|100|1|11
4154619430|100|2|80
4154619430|100|3|53
4154619430|100|4|122
4154619430|100|5|157
4154619430|200|6|75
4154619430|200|7|245
4154619430|200|8|555
4154619430|200|9|99
4154619430|200|10|11
4154599900|100|1|555
4154599900|100|2|77
4154599900|100|3|122
4154599900|100|4|22
4154599900|100|5|86
4154599900|200|6|119
4154599900|200|7|11
4154599900|200|8|23
4154599900|200|9|157
4154599900|200|10|111
4154609933|100|1|51
4154609933|100|2|238
4154609933|100|3|59
4154609933|100|4|99
4154609933|100|5|80
4154609933|200|6|141
4154609933|200|7|24
4154609933|200|8|412
4154609933|200|9|420
4154609933|200|10|110
4154609847|100|1|145
4154609847|100|2|84
4154609847|100|3|99
4154609847|100|4|121
4154609847|100|5|238
4154609847|200|6|-1
4154609847|200|7|157
4154609847|200|8|63
4154609847|200|9|19
4154609847|200|10|238
4154609692|100|1|154
4154609692|100|2|67
4154609692|100|3|28
4154609692|100|4|-1
4154609692|100|5|53
4154609692|200|6|555
4154609692|200|7|350
4154609692|200|8|238
4154609692|200|9|80
4154609692|200|10|24
4154619270|100|1|266
4154619270|100|2|21
4154619270|100|3|145
4154619270|100|4|238
4154619270|100|5|17
4154619270|200|6|17
4154619270|200|7|75
4154619270|200|8|53
4154619270|200|9|31
4154619270|200|10|157
4154599689|100|1|238
4154599689|100|2|11
4154599689|100|3|80
4154599689|100|4|555
4154599689|100|5|131
4154599689|200|6|238
4154599689|200|7|24
4154599689|200|8|555
4154599689|200|9|11
4154599689|200|10|91
4154619306|100|1|157
4154619306|100|2|2
4154619306|100|3|53
4154619306|100|4|75
4154619306|100|5|555
4154619306|200|6|141
4154619306|200|7|157
4154619306|200|8|80
4154619306|200|9|238
4154619306|200|10|101
4154609721|100|1|111
4154609721|100|2|74
4154609721|100|3|107
4154609721|100|4|25
4154609721|100|5|498
4154609721|200|6|25
4154609721|200|7|11
4154609721|200|8|2
4154609721|200|9|141
4154609721|200|10|119
4154619038|100|1|111
4154619038|100|2|254
4154619038|100|3|266
4154619038|100|4|67
4154619038|100|5|80
4154619038|200|6|59
4154619038|200|7|555
4154619038|200|8|81
4154619038|200|9|85
4154619038|200|10|8
4154619099|100|1|246
4154619099|100|2|99
4154619099|100|3|23
4154619099|100|4|51
4154619099|100|5|84
4154619099|200|6|157
4154619099|200|7|6
4154619099|200|8|238
4154619099|200|9|25
4154619099|200|10|99
4154599636|100|1|99
4154599636|100|2|420
4154599636|100|3|55
4154599636|100|4|37
4154599636|100|5|141
4154599636|200|6|105
4154599636|200|7|64
4154599636|200|8|122
4154599636|200|9|89
4154599636|200|10|238
4154589644|100|1|111
4154589644|100|2|82
4154589644|100|3|-1
4154589644|100|4|86
4154589644|100|5|-1
4154589644|200|6|15
4154589644|200|7|11
4154589644|200|8|24
4154589644|200|9|36
4154589644|200|10|266
4154609613|100|1|238
4154609613|100|2|19
4154609613|100|3|51
4154609613|100|4|122
4154609613|100|5|11
4154609613|200|6|25
4154609613|200|7|131
4154609613|200|8|555
4154609613|200|9|80
4154609613|200|10|24
4154589615|100|1|161
4154589615|100|2|238
4154589615|100|3|122
4154589615|100|4|555
4154589615|100|5|254
4154589615|200|6|420
4154589615|200|7|238
4154589615|200|8|53
4154589615|200|9|11
4154589615|200|10|157
4154609638|100|1|157
4154609638|100|2|35
4154609638|100|3|17
4154609638|100|4|53
4154609638|100|5|25
4154609638|200|6|81
4154609638|200|7|53
4154609638|200|8|11
4154609638|200|9|-1
4154609638|200|10|58
4154589411|100|1|246
4154589411|100|2|157
4154589411|100|3|41
4154589411|100|4|420
4154589411|100|5|119
4154589411|200|6|268
4154589411|200|7|157
4154589411|200|8|555
4154589411|200|9|164
4154589411|200|10|-1
4154589479|100|1|122
4154589479|100|2|131
4154589479|100|3|38
4154589479|100|4|99
4154589479|100|5|145
4154589479|200|6|238
4154589479|200|7|266
4154589479|200|8|412
4154589479|200|9|53
4154589479|200|10|77
4154579789|100|1|141
4154579789|100|2|119
4154579789|100|3|28
4154579789|100|4|157
4154579789|100|5|75
4154579789|200|6|8
4154579789|200|7|84
4154579789|200|8|12
4154579789|200|9|82
4154579789|200|10|555
4154580014|100|1|266
4154580014|100|2|105
4154580014|100|3|555
4154580014|100|4|51
4154580014|100|5|121
4154580014|200|6|82
4154580014|200|7|80
4154580014|200|8|136
4154580014|200|9|420
4154580014|200|10|110
4154599241|100|1|350
4154599241|100|2|11
4154599241|100|3|236
4154599241|100|4|122
4154599241|100|5|7
4154599241|200|6|43
4154599241|200|7|246
4154599241|200|8|82
4154599241|200|9|238
4154599241|200|10|517
4154589360|100|1|82
4154589360|100|2|238
4154589360|100|3|157
4154589360|100|4|25
4154589360|100|5|122
4154589360|200|6|122
4154589360|200|7|91
4154589360|200|8|105
4154589360|200|9|412
4154589360|200|10|21
4154609310|100|1|43
4154609310|100|2|17
4154609310|100|3|55
4154609310|100|4|25
4154609310|100|5|80
4154609310|200|6|238
4154609310|200|7|67
4154609310|200|8|122
4154609310|200|9|63
4154609310|200|10|254
4154579835|100|1|107
4154579835|100|2|53
4154579835|100|3|157
4154579835|100|4|58
4154579835|100|5|555
4154579835|200|6|2
4154579835|200|7|121
4154579835|200|8|58
4154579835|200|9|119
4154579835|200|10|55
4154609126|100|1|222
4154609126|100|2|122
4154609126|100|3|157
4154609126|100|4|131
4154609126|100|5|37
4154609126|200|6|80
4154609126|200|7|26
4154609126|200|8|25
4154609126|200|9|83
4154609126|200|10|81
4154579707|100|1|350
4154579707|100|2|145
4154579707|100|3|82
4154579707|100|4|555
4154579707|100|5|7
4154579707|200|6|25
4154579707|200|7|80
4154579707|200|8|157
4154579707|200|9|201
4154579707|200|10|82
4154618627|100|1|420
4154618627|100|2|11
4154618627|100|3|157
4154618627|100|4|555
4154618627|100|5|238
4154618627|200|6|157
4154618627|200|7|202
4154618627|200|8|64
4154618627|200|9|238
4154618627|200|10|37
4154579747|100|1|157
4154579747|100|2|18
4154579747|100|3|11
4154579747|100|4|350
4154579747|100|5|122
4154579747|200|6|85
4154579747|200|7|157
4154579747|200|8|119
4154579747|200|9|84
4154579747|200|10|24
4154609047|100|1|80
4154609047|100|2|122
4154609047|100|3|157
4154609047|100|4|67
4154609047|100|5|63
4154609047|200|6|105
4154609047|200|7|145
4154609047|200|8|223
4154609047|200|9|-1
4154609047|200|10|32
4154589273|100|1|53
4154589273|100|2|11
4154589273|100|3|82
4154589273|100|4|119
4154589273|100|5|45
4154589273|200|6|131
4154589273|200|7|119
4154589273|200|8|11
4154589273|200|9|222
4154589273|200|10|23
4154618268|100|1|24
4154618268|100|2|122
4154618268|100|3|67
4154618268|100|4|238
4154618268|100|5|55
4154618268|200|6|157
4154618268|200|7|25
4154618268|200|8|141
4154618268|200|9|122
4154618268|200|10|350
4154599081|100|1|119
4154599081|100|2|19
4154599081|100|3|103
4154599081|100|4|240
4154599081|100|5|555
4154599081|200|6|51
4154599081|200|7|105
4154599081|200|8|555
4154599081|200|9|11
4154599081|200|10|6
4154598786|100|1|555
4154598786|100|2|24
4154598786|100|3|238
4154598786|100|4|67
4154598786|100|5|240
4154598786|200|6|119
4154598786|200|7|23
4154598786|200|8|555
4154598786|200|9|121
4154598786|200|10|157
4154598739|100|1|238
4154598739|100|2|53
4154598739|100|3|157
4154598739|100|4|-1
4154598739|100|5|81
4154598739|200|6|84
4154598739|200|7|64
4154598739|200|8|350
4154598739|200|9|25
4154598739|200|10|122
4154588776|100|1|246
4154588776|100|2|141
4154588776|100|3|122
4154588776|100|4|84
4154588776|100|5|238
4154588776|200|6|119
4154588776|200|7|64
4154588776|200|8|84
4154588776|200|9|555
4154588776|200|10|350
4154618123|100|1|25
4154618123|100|2|45
4154618123|100|3|412
4154618123|100|4|23
4154618123|100|5|157
4154618123|200|6|141
4154618123|200|7|420
4154618123|200|8|91
4154618123|200|9|555
4154618123|200|10|236
4154579327|100|1|17
4154579327|100|2|74
4154579327|100|3|164
4154579327|100|4|82
4154579327|100|5|84
4154579327|200|6|11
4154579327|200|7|67
4154579327|200|8|122
4154579327|200|9|238
4154579327|200|10|53
4154618303|100|1|119
4154618303|100|2|25
4154618303|100|3|82
4154618303|100|4|517
4154618303|100|5|11
4154618303|200|6|82
4154618303|200|7|110
4154618303|200|8|25
4154618303|200|9|161
4154618303|200|10|86
4154598824|100|1|29
4154598824|100|2|81
4154598824|100|3|77
4154598824|100|4|84
4154598824|100|5|75
4154598824|200|6|23
4154598824|200|7|25
4154598824|200|8|28
4154598824|200|9|350
4154598824|200|10|8
4154588887|100|1|15
4154588887|100|2|238
4154588887|100|3|69
4154588887|100|4|82
4154588887|100|5|119
4154588887|200|6|11
4154588887|200|7|141
4154588887|200|8|240
4154588887|200|9|157
4154588887|200|10|53
4154579301|100|1|51
4154579301|100|2|157
4154579301|100|3|89
4154579301|100|4|75
4154579301|100|5|78
4154579301|200|6|114
4154579301|200|7|84
4154579301|200|8|36
4154579301|200|9|202
4154579301|200|10|107
4154618067|100|1|63
4154618067|100|2|122
4154618067|100|3|145
4154618067|100|4|45
4154618067|100|5|35
4154618067|200|6|17
4154618067|200|7|555
4154618067|200|8|222
4154618067|200|9|121
4154618067|200|10|103
4154579283|100|1|119
4154579283|100|2|157
4154579283|100|3|80
4154579283|100|4|420
4154579283|100|5|412
4154579283|200|6|8
4154579283|200|7|-1
4154579283|200|8|238
4154579283|200|9|119
4154579283|200|10|105
4154598576|100|1|555
4154598576|100|2|119
4154598576|100|3|10
4154598576|100|4|106
4154598576|100|5|157
4154598576|200|6|63
4154598576|200|7|53
4154598576|200|8|48
4154598576|200|9|157
4154598576|200|10|121
4154617917|100|1|53
4154617917|100|2|157
4154617917|100|3|517
4154617917|100|4|161
4154617917|100|5|11
4154617917|200|6|119
4154617917|200|7|114
4154617917|200|8|238
4154617917|200|9|53
4154617917|200|10|50
4154608431|100|1|11
4154608431|100|2|555
4154608431|100|3|53
4154608431|100|4|17
4154608431|100|5|84
4154608431|200|6|157
4154608431|200|7|11
4154608431|200|8|17
4154608431|200|9|24
4154608431|200|10|53
4154598450|100|1|157
4154598450|100|2|53
4154598450|100|3|58
4154598450|100|4|119
4154598450|100|5|254
4154598450|200|6|17
4154598450|200|7|18
4154598450|200|8|119
4154598450|200|9|64
4154598450|200|10|25
4154598397|100|1|53
4154598397|100|2|63
4154598397|100|3|266
4154598397|100|4|105
4154598397|100|5|240
4154598397|200|6|122
4154598397|200|7|51
4154598397|200|8|157
4154598397|200|9|67
4154598397|200|10|11
4154588159|100|1|412
4154588159|100|2|420
4154588159|100|3|266
4154588159|100|4|24
4154588159|100|5|18
4154588159|200|6|110
4154588159|200|7|99
4154588159|200|8|555
4154588159|200|9|82
4154588159|200|10|157
4154598300|100|1|11
4154598300|100|2|45
4154598300|100|3|222
4154598300|100|4|99
4154598300|100|5|268
4154598300|200|6|17
4154598300|200|7|202
4154598300|200|8|55
4154598300|200|9|53
4154598300|200|10|64
4154578729|100|1|39
4154578729|100|2|429
4154578729|100|3|238
4154578729|100|4|119
4154578729|100|5|114
4154578729|200|6|161
4154578729|200|7|103
4154578729|200|8|254
4154578729|200|9|122
4154578729|200|10|99
4154587966|100|1|17
4154587966|100|2|25
4154587966|100|3|157
4154587966|100|4|119
4154587966|100|5|555
4154587966|200|6|24
4154587966|200|7|111
4154587966|200|8|17
4154587966|200|9|80
4154587966|200|10|67
4154588024|100|1|141
4154588024|100|2|238
4154588024|100|3|91
4154588024|100|4|350
4154588024|100|5|82
4154588024|200|6|350
4154588024|200|7|238
4154588024|200|8|11
4154588024|200|9|555
4154588024|200|10|420
4154597931|100|1|89
4154597931|100|2|157
4154597931|100|3|121
4154597931|100|4|238
4154597931|100|5|53
4154597931|200|6|119
4154597931|200|7|53
4154597931|200|8|-1
4154597931|200|9|157
4154597931|200|10|82
4154597900|100|1|25
4154597900|100|2|122
4154597900|100|3|498
4154597900|100|4|412
4154597900|100|5|53
4154597900|200|6|53
4154597900|200|7|21
4154597900|200|8|240
4154597900|200|9|74
4154597900|200|10|80
4154578331|100|1|412
4154578331|100|2|67
4154578331|100|3|25
4154578331|100|4|141
4154578331|100|5|105
4154578331|200|6|122
4154578331|200|7|25
4154578331|200|8|518
4154578331|200|9|11
4154578331|200|10|53
4154607541|100|1|53
4154607541|100|2|111
4154607541|100|3|157
4154607541|100|4|141
4154607541|100|5|80
4154607541|200|6|555
4154607541|200|7|238
4154607541|200|8|161
4154607541|200|9|122
4154607541|200|10|53
4154597657|100|1|122
4154597657|100|2|102
4154597657|100|3|80
4154597657|100|4|67
4154597657|100|5|74
4154597657|200|6|157
4154597657|200|7|122
4154597657|200|8|412
4154597657|200|9|555
4154597657|200|10|79
4154578166|100|1|238
4154578166|100|2|80
4154578166|100|3|11
4154578166|100|4|555
4154578166|100|5|350
4154578166|200|6|238
4154578166|200|7|11
4154578166|200|8|36
4154578166|200|9|91
4154578166|200|10|37
4154597326|100|1|39
4154597326|100|2|80
4154597326|100|3|38
4154597326|100|4|99
4154597326|100|5|25
4154597326|200|6|122
4154597326|200|7|-1
4154597326|200|8|69
4154597326|200|9|53
4154597326|200|10|157
4154616986|100|1|63
4154616986|100|2|122
4154616986|100|3|157
4154616986|100|4|11
4154616986|100|5|555
4154616986|200|6|91
4154616986|200|7|555
4154616986|200|8|37
4154616986|200|9|17
4154616986|200|10|412
4154587436|100|1|350
4154587436|100|2|17
4154587436|100|3|119
4154587436|100|4|58
4154587436|100|5|23
4154587436|200|6|82
4154587436|200|7|119
4154587436|200|8|24
4154587436|200|9|246
4154587436|200|10|238
4154577941|100|1|555
4154577941|100|2|236
4154577941|100|3|122
4154577941|100|4|238
4154577941|100|5|24
4154577941|200|6|238
4154577941|200|7|24
4154577941|200|8|517
4154577941|200|9|63
4154577941|200|10|53
4154587195|100|1|25
4154587195|100|2|82
4154587195|100|3|63
4154587195|100|4|11
4154587195|100|5|-1
4154587195|200|6|114
4154587195|200|7|105
4154587195|200|8|24
4154587195|200|9|75
4154587195|200|10|555
4154587307|100|1|9
4154587307|100|2|38
4154587307|100|3|122
4154587307|100|4|238
4154587307|100|5|555
4154587307|200|6|105
4154587307|200|7|555
4154587307|200|8|238
4154587307|200|9|122
4154587307|200|10|11
4154616566|100|1|89
4154616566|100|2|157
4154616566|100|3|105
4154616566|100|4|-1
4154616566|100|5|119
4154616566|200|6|89
4154616566|200|7|24
4154616566|200|8|113
4154616566|200|9|111
4154616566|200|10|238
4154597145|100|1|157
4154597145|100|2|53
4154597145|100|3|111
4154597145|100|4|412
4154597145|100|5|38
4154597145|200|6|157
4154597145|200|7|17
4154597145|200|8|412
4154597145|200|9|25
4154597145|200|10|105
4154616406|100|1|254
4154616406|100|2|53
4154616406|100|3|122
4154616406|100|4|82
4154616406|100|5|555
4154616406|200|6|117
4154616406|200|7|131
4154616406|200|8|555
4154616406|200|9|238
4154616406|200|10|23
4154616506|100|1|107
4154616506|100|2|25
4154616506|100|3|157
4154616506|100|4|122
4154616506|100|5|143
4154616506|200|6|51
4154616506|200|7|11
4154616506|200|8|555
4154616506|200|9|238
4154616506|200|10|122
4154606832|100|1|17
4154606832|100|2|53
4154606832|100|3|80
4154606832|100|4|122
4154606832|100|5|111
4154606832|200|6|25
4154606832|200|7|24
4154606832|200|8|80
4154606832|200|9|238
4154606832|200|10|119
4154607031|100|1|25
4154607031|100|2|83
4154607031|100|3|157
4154607031|100|4|84
4154607031|100|5|111
4154607031|200|6|122
4154607031|200|7|120
4154607031|200|8|67
4154607031|200|9|157
4154607031|200|10|267
4154616461|100|1|24
4154616461|100|2|99
4154616461|100|3|420
4154616461|100|4|222
4154616461|100|5|42
4154616461|200|6|157
4154616461|200|7|53
4154616461|200|8|238
4154616461|200|9|2
4154616461|200|10|114
4154596729|100|1|157
4154596729|100|2|24
4154596729|100|3|141
4154596729|100|4|53
4154596729|100|5|10
4154596729|200|6|420
4154596729|200|7|119
4154596729|200|8|55
4154596729|200|9|53
4154596729|200|10|141
4154606850|100|1|122
4154606850|100|2|53
4154606850|100|3|16
4154606850|100|4|157
4154606850|100|5|11
4154606850|200|6|111
4154606850|200|7|24
4154606850|200|8|157
4154606850|200|9|67
4154606850|200|10|77
4154596654|100|1|157
4154596654|100|2|24
4154596654|100|3|67
4154596654|100|4|238
4154596654|100|5|122
4154596654|200|6|141
4154596654|200|7|105
4154596654|200|8|63
4154596654|200|9|86
4154596654|200|10|122
4154606595|100|1|119
4154606595|100|2|350
4154606595|100|3|114
4154606595|100|4|555
4154606595|100|5|11
4154606595|200|6|350
4154606595|200|7|555
4154606595|200|8|82
4154606595|200|9|75
4154606595|200|10|90
4154596759|100|1|28
4154596759|100|2|420
4154596759|100|3|53
4154596759|100|4|145
4154596759|100|5|238
4154596759|200|6|82
4154596759|200|7|555
4154596759|200|8|51
4154596759|200|9|-1
4154596759|200|10|238
4154606707|100|1|82
4154606707|100|2|350
4154606707|100|3|236
4154606707|100|4|64
4154606707|100|5|157
4154606707|200|6|222
4154606707|200|7|11
4154606707|200|8|145
4154606707|200|9|238
4154606707|200|10|24
4154596917|100|1|119
4154596917|100|2|11
4154596917|100|3|82
4154596917|100|4|25
4154596917|100|5|122
4154596917|200|6|122
4154596917|200|7|19
4154596917|200|8|25
4154596917|200|9|53
4154596917|200|10|2
4154616108|100|1|238
4154616108|100|2|266
4154616108|100|3|37
4154616108|100|4|24
4154616108|100|5|555
4154616108|200|6|122
4154616108|200|7|105
4154616108|200|8|555
4154616108|200|9|238
4154616108|200|10|77
4154606567|100|1|25
4154606567|100|2|122
4154606567|100|3|41
4154606567|100|4|55
4154606567|100|5|53
4154606567|200|6|119
4154606567|200|7|555
4154606567|200|8|80
4154606567|200|9|131
4154606567|200|10|266
4154586725|100|1|74
4154586725|100|2|63
4154586725|100|3|555
4154586725|100|4|133
4154586725|100|5|53
4154586725|200|6|82
4154586725|200|7|238
4154586725|200|8|412
4154586725|200|9|67
4154586725|200|10|23
4154615957|100|1|53
4154615957|100|2|82
4154615957|100|3|222
4154615957|100|4|420
4154615957|100|5|238
4154615957|200|6|21
4154615957|200|7|240
4154615957|200|8|555
4154615957|200|9|105
4154615957|200|10|107
4154586361|100|1|63
4154586361|100|2|38
4154586361|100|3|555
4154586361|100|4|141
4154586361|100|5|157
4154586361|200|6|5
4154586361|200|7|51
4154586361|200|8|157
4154586361|200|9|24
4154586361|200|10|80
4154606706|100|1|42
4154606706|100|2|51
4154606706|100|3|84
4154606706|100|4|82
4154606706|100|5|555
4154606706|200|6|4
4154606706|200|7|55
4154606706|200|8|555
4154606706|200|9|429
4154606706|200|10|17
4154576968|100|1|246
4154576968|100|2|238
4154576968|100|3|157
4154576968|100|4|80
4154576968|100|5|53
4154576968|200|6|25
4154576968|200|7|81
4154576968|200|8|11
4154576968|200|9|39
4154576968|200|10|157
4154586460|100|1|114
4154586460|100|2|11
4154586460|100|3|555
4154586460|100|4|1
4154586460|100|5|18
4154586460|200|6|85
4154586460|200|7|75
4154586460|200|8|157
4154586460|200|9|37
4154586460|200|10|110
4154586293|100|1|518
4154586293|100|2|80
4154586293|100|3|11
4154586293|100|4|266
4154586293|100|5|143
4154586293|200|6|24
4154586293|200|7|517
4154586293|200|8|133
4154586293|200|9|53
4154586293|200|10|99
4154615580|100|1|91
4154615580|100|2|82
4154615580|100|3|119
4154615580|100|4|11
4154615580|100|5|246
4154615580|200|6|17
4154615580|200|7|60
4154615580|200|8|238
4154615580|200|9|25
4154615580|200|10|119
4154615760|100|1|119
4154615760|100|2|122
4154615760|100|3|80
4154615760|100|4|202
4154615760|100|5|141
4154615760|200|6|111
4154615760|200|7|80
4154615760|200|8|7
4154615760|200|9|17
4154615760|200|10|412
4154615710|100|1|202
4154615710|100|2|119
4154615710|100|3|121
4154615710|100|4|238
4154615710|100|5|157
4154615710|200|6|555
4154615710|200|7|82
4154615710|200|8|64
4154615710|200|9|-1
4154615710|200|10|67
4154596261|100|1|266
4154596261|100|2|517
4154596261|100|3|201
4154596261|100|4|75
4154596261|100|5|64
4154596261|200|6|-1
4154596261|200|7|111
4154596261|200|8|350
4154596261|200|9|119
4154596261|200|10|157
4154615811|100|1|25
4154615811|100|2|157
4154615811|100|3|119
4154615811|100|4|238
4154615811|100|5|11
4154615811|200|6|157
4154615811|200|7|53
4154615811|200|8|24
4154615811|200|9|238
4154615811|200|10|82
4154576807|100|1|555
4154576807|100|2|64
4154576807|100|3|420
4154576807|100|4|119
4154576807|100|5|238
4154576807|200|6|157
4154576807|200|7|145
4154576807|200|8|122
